"2097116","SP_GET_EVENT_DETAILS","Procedure","node.csv","EQ_PM","CSC_EVENT_STORE_PKG","false","true"
"2722380","UPD_LAST_TRADE_PRICE","Procedure","node.csv","CDE_STG","CTH_UPDATE_PRICE_PKG","true","true"
"2817252","INSERT_CRCY_RATE_PROC","Procedure","node.csv","CDE_STG","IEOD_PRICE_RATE_PKG","true","true"
"2735692","UPD_MISSING_SECURITIES_CNT","Procedure","node.csv","CDE_STG","IDX_KI_MISSING_SECURITY_PKG","true","true"
"2818580","TRADE_LINK_EXP_RPT","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"1949292","GET_LP_LOAD_IDS","Procedure","node.csv","FAO_FINANCE_APP","FCA_PKG_TE_DMD_TIEOUT_INTERNAL","false","true"
"2735696","CHK_RSTBUSINESSDT","Procedure","node.csv","CDE_STG","IDX_KI_MISSING_SECURITY_PKG","false","true"
"752108","LOAD_RECON_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","PORTF_INDEX_BENCHMARK_TSP_PKG","false","true"
"2818588","EXECUTION_LINK_EXP_RPT","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"307404","PRC_GET_TAXONOMY_SCHEME","Procedure","node.csv","RESEARCH","PKG_TAXONOMY","false","true"
"2794056","CLEAR_TARGET","Procedure","node.csv","CDE_STG","TRD_ENT_RTB_LIMIT_LOAD_PKG","true","true"
"2721084","UPD_HPC_AVG_COLUMNS","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","false","true"
"634928","LOAD_RECON_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","CORP_ACTION_TRAD_ENT_TSP_PKG","false","true"
"2277172","PR_INS_ENTITY_TYPE","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_TYPE","true","true"
"3688668","UPD_STATS","Procedure","node.csv","BLOBADM","","false","true"
"2820872","UPDATE_PASS_THRU_PORTFOLIO","Procedure","node.csv","CDE_STG","QUANT_HOLDING_PKG","true","true"
"AMADMIN/AMP_GET_ANALYST_FILE","com.getmanta.edc.Procedure","objects.csv","AMP_GET_ANALYST_FILE","AMADMIN","","false","false"
"754736","LOAD_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","false","true"
"2818556","ALLOCATED_TRADE_EXP_RPT","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"753408","BULK_LOAD","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_ALT_ID_TSP_PKG","true","true"
"2817224","INSERT_MFAS_PRICE_PROC","Procedure","node.csv","CDE_STG","IEOD_PRICE_RATE_PKG","true","true"
"2819888","UPDATE_AST_CASH_AUG_AMT","Procedure","node.csv","CDE_STG","IEOD_ASSET_AUG_PKG","true","true"
"753404","PREPARE_TO_SEED","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_ALT_ID_TSP_PKG","true","true"
"4013104","UPDT_TEST_ITEM","Procedure","node.csv","ACE_APP","AN_PKG_RESTORE_ISSUER_ID","true","true"
"753420","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_ALT_ID_TSP_PKG","true","true"
"2721076","INS_CNSL_AVG_COLS_TSTG","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","true","true"
"754752","BULK_LOAD","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","true","true"
"4013100","RESTORE_NOTF_SELL_OUT","Procedure","node.csv","ACE_APP","AN_PKG_RESTORE_ISSUER_ID","false","true"
"2277164","PR_GET_ENTITY_TYPE_LIST","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_TYPE","true","true"
"2278492","INC_TEST_EXEC","Procedure","node.csv","CP_DATA","","false","true"
"286876","SA_P_SAVE_RUN_ONCE","Procedure","node.csv","SAI_ADMIN","SA_RSRH_AIP_CUST_UNIV_PKG","true","true"
"2097132","SP_INSERT_EVENT","Procedure","node.csv","EQ_PM","CSC_EVENT_STORE_PKG","false","true"
"633600","BULK_DELETE","Procedure","node.csv","MDMCDE_STG","BUS_ENT_AGREEMENT_TYPE_TSP_PKG","true","true"
"2820884","INSERT_HOLDING_PROC","Procedure","node.csv","CDE_STG","QUANT_HOLDING_PKG","true","true"
"2818564","TRADE_AMOUNT_EXP_RPT","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"754748","PREPARE_TO_SEED","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","true","true"
"2817236","INSERT_TOD_MFAS_PRICE_PROC","Procedure","node.csv","CDE_STG","IEOD_PRICE_RATE_PKG","true","true"
"25748","PRC_LD_PGA_ETIW_DEALS","Procedure","node.csv","STAGEODS","PKG_LD_PGA_ETIW","false","true"
"694576","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PGA_EXTERNAL_TRANSITNL_TSP_PKG","true","true"
"620300","UPDATE_ROW","Procedure","node.csv","MDMCDE_STG","PRINCIPAL_REPAY_SCHED_TSP_PKG","true","true"
"3581768","SURFACE_LAST_REFRESH_TH_ON_UI","Procedure","node.csv","CDE_APP","ETF_ENRICH_DATA_MAINT_AIP_PKG","true","true"
"2097148","GET_EVENT_HIERARCHY","Procedure","node.csv","EQ_PM","CSC_EVENT_STORE_PKG","false","true"
"2794080","LOG_DUP_TE_RTB_LIM","Procedure","node.csv","CDE_STG","TRD_ENT_RTB_LIMIT_LOAD_PKG","false","true"
"2723684","INS_COLL_EXP_STG_TO_TGT","Procedure","node.csv","CDE_STG","PORTFOLIO_COLLAT_EXP_LOAD_PKG","true","true"
"3581760","LOAD_TOTAL_SHARE_FOR_PLF_BSKT","Procedure","node.csv","CDE_APP","ETF_ENRICH_DATA_MAINT_AIP_PKG","true","true"
"2097140","SP_DELETE_EVENT","Procedure","node.csv","EQ_PM","CSC_EVENT_STORE_PKG","true","true"
"14800308","SET_ROWS_WRITTEN","Procedure","node.csv","","","false","false"
